Datum zaúčtování;Datum dokladu;Materiálový doklad;Položka;Závod;Sklad;Materiál;Text materiálu;Skupina materiálu;Druh pohybu;Text druhu pohybu;S/H;Množství;ZMJ;Cena za MJ;Hodnota pohybu;Měna;Výrobní zakázka;Dodavatel;Odběratel;Šarže;Tržba bez DPH;COGS;Režie;Uživatel;Nákladové středisko
05.01.2026;05.01.2026;4900001448;1;2000;0001;1000361;Deska PP 28 mm;Plasty;101;Příjem zboží na objednávku;S;1329,710;KG;68,57;91178,21;CZK;;ThyssenKrupp Ferrostal;;SN5420;;;;CERNAT;4010 Nákup
05.01.2026;05.01.2026;4900001455;1;2000;0001;1000363;Kolík 119x35;Spojovací materiál;101;Příjem zboží na objednávku;S;1068,300;KS;5,72;6110,68;CZK;;Wurth s.r.o.;;SN4465;;;;NOVAKJ;4010 Nákup
05.01.2026;05.01.2026;4900001458;1;2000;0001;1000363;Kolík 119x35;Spojovací materiál;101;Příjem zboží na objednávku;S;220,990;KS;5,72;1264,06;CZK;;Ferona a.s.;;SN9812;;;;HORAKT;4010 Nákup
05.01.2026;05.01.2026;4900001467;1;1000;0001;1000365;O-kroužek 119 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;778,250;KS;65,35;50858,64;CZK;;Bossard CZ s.r.o.;;SN8019;;;;VESELAM;4010 Nákup
05.01.2026;05.01.2026;4900001498;1;2000;0001;1000369;Kabel CYKY 69x15;Elektro;101;Příjem zboží na objednávku;S;1038,000;KS;47,42;49221,96;CZK;;Plastika Nitra a.s.;;SN4520;;;;CERNAT;4010 Nákup
05.01.2026;05.01.2026;4900001511;1;1000;0001;1000373;Tyč kruhová 44 mm;Ocel;101;Příjem zboží na objednávku;S;303,580;KG;31,69;9620,45;CZK;;Schneider Electric CZ;;SN5794;;;;PROCHAZ;4010 Nákup
05.01.2026;05.01.2026;4900001528;1;2000;0001;1000376;Kabel CYKY 40x24;Elektro;101;Příjem zboží na objednávku;S;970,930;KS;338,22;328387,94;CZK;;PPG Deco Czech;;SN7909;;;;CERNAT;4010 Nákup
05.01.2026;05.01.2026;4900001539;1;1000;0001;1000377;Kolík 82x4;Spojovací materiál;101;Příjem zboží na objednávku;S;451,250;KS;4,28;1931,35;CZK;;Metalšrot Tlumačov;;SN6584;;;;HORAKT;4010 Nákup
05.01.2026;05.01.2026;4900001545;1;2000;0001;1000378;Základní barva RAL 6011;Nátěry a chemie;101;Příjem zboží na objednávku;S;866,000;L;99,53;86192,98;CZK;;Fabory CZ;;SN5736;;;;KUCERAL;4010 Nákup
05.01.2026;05.01.2026;4900001600;1;1000;0001;1000388;Profil Al 12x37;Hliník;101;Příjem zboží na objednávku;S;1508,790;KG;100,11;151044,97;CZK;;Plastika Nitra a.s.;;SN2252;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900000030;1;1000;0001;1000105;Základní barva RAL 5010;Nátěry a chemie;101;Příjem zboží na objednávku;S;1913,820;L;241,85;462857,37;CZK;;Bossard CZ s.r.o.;;SN7318;;;;SVOBODM;4010 Nákup
06.01.2026;06.01.2026;4900000036;1;1000;0001;1000106;Tlumič gumový 44;Těsnění a guma;101;Příjem zboží na objednávku;S;843,940;KS;67,12;56645,25;CZK;;Hennlich s.r.o.;;SN8931;;;;NOVAKJ;4010 Nákup
06.01.2026;06.01.2026;4900000138;1;1000;0001;1000124;Motor 43 kW;Elektro;101;Příjem zboží na objednávku;S;494,340;KS;477,15;235874,33;CZK;;Resinex CZ s.r.o.;;SN2267;;;;NOVAKJ;4010 Nákup
06.01.2026;06.01.2026;4900000189;1;1000;0001;1000134;Těsnění ploché 105 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1147,080;KS;31,91;36603,32;CZK;;Bossard CZ s.r.o.;;SN6471;;;;HORAKT;4010 Nákup
06.01.2026;06.01.2026;4900000199;1;2000;0001;1000136;Trubka Al 19 mm;Hliník;101;Příjem zboží na objednávku;S;1036,770;KG;71,14;73755,82;CZK;;ArcelorMittal Distribution;;SN1872;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900000221;1;2000;0001;1000140;Lak polyuretanový RAL 3020;Nátěry a chemie;101;Příjem zboží na objednávku;S;1792,720;L;129,92;232910,18;CZK;;Plastika Nitra a.s.;;SN5376;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000228;1;2000;0001;1000141;Těsnění ploché 77 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1170,680;KS;20,01;23425,31;CZK;;Metalšrot Tlumačov;;SN4055;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000253;1;1000;0001;1000145;Stykač 108 A;Elektro;101;Příjem zboží na objednávku;S;584,550;KS;646,65;377999,26;CZK;;Wurth s.r.o.;;SN6194;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900000285;1;2000;0001;1000151;Granulát PA6 7;Plasty;101;Příjem zboží na objednávku;S;1708,980;KG;48,47;82834,26;CZK;;ESSA Czech;;SN9244;;;;PROCHAZ;4010 Nákup
06.01.2026;06.01.2026;4900000315;1;2000;0001;1000156;Trubka ocelová 22x42;Ocel;101;Příjem zboží na objednávku;S;1505,290;KG;38,26;57592,40;CZK;;Lapp Kabel s.r.o.;;SN3163;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000340;1;1000;0001;1000160;Podložka 6;Spojovací materiál;101;Příjem zboží na objednávku;S;780,400;KS;7,02;5478,41;CZK;;Trelleborg Bohemia;;SN5857;;;;KUCERAL;4010 Nákup
06.01.2026;06.01.2026;4900000411;1;1000;0001;1000172;Deska PE 85 mm;Plasty;101;Příjem zboží na objednávku;S;1324,190;KG;44,67;59151,57;CZK;;Bibus s.r.o.;;SN9219;;;;HORAKT;4010 Nákup
06.01.2026;06.01.2026;4900000452;1;1000;0001;1000179;Granulát ABS 25;Plasty;101;Příjem zboží na objednávku;S;729,070;KG;54,80;39953,04;CZK;;Trelleborg Bohemia;;SN1967;;;;KUCERAL;4010 Nákup
06.01.2026;06.01.2026;4900000537;1;2000;0001;1000195;Kolík 20x27;Spojovací materiál;101;Příjem zboží na objednávku;S;1066,430;KS;15,97;17030,89;CZK;;ABB s.r.o.;;SN9886;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000552;1;1000;0001;1000197;Manžeta 47x52;Těsnění a guma;101;Příjem zboží na objednávku;S;88,670;KS;54,17;4803,25;CZK;;Haberkorn s.r.o.;;SN1569;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000588;1;1000;0001;1000204;O-kroužek 110 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;992,860;KS;66,61;66134,40;CZK;;Fabory CZ;;SN6790;;;;NOVAKJ;4010 Nákup
06.01.2026;06.01.2026;4900000634;1;1000;0001;1000213;Plech Al 20 mm;Hliník;101;Příjem zboží na objednávku;S;175,110;KG;115,47;20219,95;CZK;;ESSA Czech;;SN7289;;;;SVOBODM;4010 Nákup
06.01.2026;06.01.2026;4900000644;1;2000;0001;1000215;Motor 73 kW;Elektro;101;Příjem zboží na objednávku;S;968,420;KS;175,44;169899,60;CZK;;Plastika Nitra a.s.;;SN7136;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900000650;1;2000;0001;1000215;Motor 73 kW;Elektro;101;Příjem zboží na objednávku;S;397,830;KS;175,44;69795,30;CZK;;Resinex CZ s.r.o.;;SN8465;;;;PROCHAZ;4010 Nákup
06.01.2026;06.01.2026;4900000653;1;1000;0001;1000216;Podložka 26;Spojovací materiál;101;Příjem zboží na objednávku;S;877,110;KS;12,61;11060,36;CZK;;Alumat s.r.o.;;SN3552;;;;NOVAKJ;4010 Nákup
06.01.2026;06.01.2026;4900000709;1;2000;0001;1000226;Profil U 4;Ocel;101;Příjem zboží na objednávku;S;2046,190;KG;27,36;55983,76;CZK;;Fabory CZ;;SN5208;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000740;1;1000;0001;1000232;O-kroužek 61 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1025,320;KS;8,12;8325,60;CZK;;Ferona a.s.;;SN7350;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900000790;1;2000;0001;1000240;Profil U 62;Ocel;101;Příjem zboží na objednávku;S;879,390;KG;20,67;18176,99;CZK;;Ferona a.s.;;SN1305;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000799;1;2000;0001;1000241;Plech Al 66 mm;Hliník;101;Příjem zboží na objednávku;S;841,110;KG;98,14;82546,54;CZK;;Schneider Electric CZ;;SN7029;;;;SVOBODM;4010 Nákup
06.01.2026;06.01.2026;4900000829;1;1000;0001;1000247;Profil U 55;Ocel;101;Příjem zboží na objednávku;S;807,420;KG;23,08;18635,25;CZK;;Schneider Electric CZ;;SN3854;;;;CERNAT;4010 Nákup
06.01.2026;06.01.2026;4900000830;1;1000;0001;1000247;Profil U 55;Ocel;101;Příjem zboží na objednávku;S;823,610;KG;23,08;19008,92;CZK;;Haberkorn s.r.o.;;SN6115;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900000834;1;1000;0001;1000248;Trubka Al 51 mm;Hliník;101;Příjem zboží na objednávku;S;1836,520;KG;67,47;123910,00;CZK;;Lapp Kabel s.r.o.;;SN9279;;;;HORAKT;4010 Nákup
06.01.2026;06.01.2026;4900000912;1;2000;0001;1000262;Plech Al 68 mm;Hliník;101;Příjem zboží na objednávku;S;1047,220;KG;60,20;63042,64;CZK;;Wurth s.r.o.;;SN4175;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900000991;1;2000;0001;1000279;Šroub M112x31;Spojovací materiál;101;Příjem zboží na objednávku;S;262,080;KS;9,52;2495,00;CZK;;Elektro Cabel CZ;;SN1051;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900000993;1;2000;0001;1000280;Lak polyuretanový RAL 5010;Nátěry a chemie;101;Příjem zboží na objednávku;S;1636,890;L;269,15;440568,94;CZK;;Wurth s.r.o.;;SN9096;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900001027;1;2000;0001;1000285;Čidlo indukční 55 mm;Elektro;101;Příjem zboží na objednávku;S;818,740;KS;424,53;347579,69;CZK;;Resinex CZ s.r.o.;;SN1388;;;;HORAKT;4010 Nákup
06.01.2026;06.01.2026;4900001058;1;2000;0001;1000291;Deska PP 108 mm;Plasty;101;Příjem zboží na objednávku;S;191,720;KG;68,24;13082,97;CZK;;Wurth s.r.o.;;SN6911;;;;PROCHAZ;4010 Nákup
06.01.2026;06.01.2026;4900001072;1;1000;0001;1000293;Matice M3;Spojovací materiál;101;Příjem zboží na objednávku;S;1176,590;KS;10,49;12342,43;CZK;;Lapp Kabel s.r.o.;;SN9152;;;;HORAKT;4010 Nákup
06.01.2026;06.01.2026;4900001135;1;2000;0001;1000303;Tyč kruhová 68 mm;Ocel;101;Příjem zboží na objednávku;S;1479,280;KG;35,56;52603,20;CZK;;Bibus s.r.o.;;SN8964;;;;PROCHAZ;4010 Nákup
06.01.2026;06.01.2026;4900001182;1;2000;0001;1000312;Granulát PA6 89;Plasty;101;Příjem zboží na objednávku;S;238,220;KG;55,27;13166,42;CZK;;Fabory CZ;;SN4743;;;;NOVAKJ;4010 Nákup
06.01.2026;06.01.2026;4900001205;1;1000;0001;1000316;Tlumič gumový 7;Těsnění a guma;101;Příjem zboží na objednávku;S;179,830;KS;67,08;12063,00;CZK;;ThyssenKrupp Ferrostal;;SN1410;;;;PROCHAZ;4010 Nákup
06.01.2026;06.01.2026;4900001227;1;2000;0001;1000320;Motor 37 kW;Elektro;101;Příjem zboží na objednávku;S;1178,110;KS;281,93;332144,55;CZK;;Bibus s.r.o.;;SN2484;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900001255;1;2000;0001;1000325;Trubka Al 2 mm;Hliník;101;Příjem zboží na objednávku;S;1579,820;KG;72,94;115232,07;CZK;;Hennlich s.r.o.;;SN5138;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900001290;1;2000;0001;1000331;Tyč kruhová 92 mm;Ocel;101;Příjem zboží na objednávku;S;579,080;KG;40,62;23522,23;CZK;;Metalšrot Tlumačov;;SN1280;;;;SVOBODM;4010 Nákup
06.01.2026;06.01.2026;4900001301;1;1000;0001;1000333;Deska PE 40 mm;Plasty;101;Příjem zboží na objednávku;S;1421,830;KG;43,58;61963,35;CZK;;Hilti ČR s.r.o.;;SN2513;;;;CERNAT;4010 Nákup
06.01.2026;06.01.2026;4900001360;1;2000;0001;1000344;Tlumič gumový 31;Těsnění a guma;101;Příjem zboží na objednávku;S;930,450;KS;11,20;10421,04;CZK;;Fabory CZ;;SN1440;;;;PROCHAZ;4010 Nákup
06.01.2026;06.01.2026;4900001369;1;1000;0001;1000346;Trubka Al 104 mm;Hliník;101;Příjem zboží na objednávku;S;896,470;KG;119,78;107379,18;CZK;;ABB s.r.o.;;SN9450;;;;KUCERAL;4010 Nákup
06.01.2026;06.01.2026;4900001387;1;2000;0001;1000349;Podložka 13;Spojovací materiál;101;Příjem zboží na objednávku;S;94,190;KS;13,44;1265,91;CZK;;Fabory CZ;;SN6374;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900001419;1;2000;0001;1000356;Podložka 42;Spojovací materiál;101;Příjem zboží na objednávku;S;1177,630;KS;4,27;5028,48;CZK;;Lapp Kabel s.r.o.;;SN6289;;;;CERNAT;4010 Nákup
06.01.2026;06.01.2026;4900001426;1;2000;0001;1000358;Tlumič gumový 49;Těsnění a guma;101;Příjem zboží na objednávku;S;699,030;KS;45,51;31812,86;CZK;;ThyssenKrupp Ferrostal;;SN2836;;;;HORAKT;4010 Nákup
06.01.2026;06.01.2026;4900001451;1;2000;0001;1000362;Frekvenční měnič 17 kW;Elektro;101;Příjem zboží na objednávku;S;680,610;KS;512,26;348649,28;CZK;;Hennlich s.r.o.;;SN2435;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900001491;1;1000;0001;1000368;Deska PE 52 mm;Plasty;101;Příjem zboží na objednávku;S;1692,350;KG;65,30;110510,45;CZK;;Fabory CZ;;SN9503;;;;CERNAT;4010 Nákup
06.01.2026;06.01.2026;4900001496;1;2000;0001;1000369;Kabel CYKY 69x15;Elektro;101;Příjem zboží na objednávku;S;804,930;KS;47,42;38169,78;CZK;;Siemens s.r.o.;;SN1395;;;;SVOBODM;4010 Nákup
06.01.2026;06.01.2026;4900001515;1;1000;0001;1000374;Plech Al 115 mm;Hliník;101;Příjem zboží na objednávku;S;1778,260;KG;66,46;118183,16;CZK;;Wurth s.r.o.;;SN2520;;;;VESELAM;4010 Nákup
06.01.2026;06.01.2026;4900001534;1;1000;0001;1000377;Kolík 82x4;Spojovací materiál;101;Příjem zboží na objednávku;S;1113,840;KS;4,28;4767,24;CZK;;Ferona a.s.;;SN3523;;;;KUCERAL;4010 Nákup
06.01.2026;06.01.2026;4900001596;1;1000;0001;1000388;Profil Al 12x37;Hliník;101;Příjem zboží na objednávku;S;345,720;KG;100,11;34610,03;CZK;;Metalšrot Tlumačov;;SN6193;;;;DVORAKP;4010 Nákup
06.01.2026;06.01.2026;4900001647;1;2000;0001;1000398;Šroub M41x56;Spojovací materiál;101;Příjem zboží na objednávku;S;670,090;KS;14,54;9743,11;CZK;;Hilti ČR s.r.o.;;SN6714;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900000007;1;2000;0001;1000101;Profil Al 82x12;Hliník;101;Příjem zboží na objednávku;S;1938,890;KG;126,57;245405,31;CZK;;PPG Deco Czech;;SN9398;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900000037;1;1000;0001;1000107;Profil U 83;Ocel;101;Příjem zboží na objednávku;S;735,580;KG;26,39;19411,96;CZK;;Trelleborg Bohemia;;SN8179;;;;CERNAT;4010 Nákup
07.01.2026;07.01.2026;4900000041;1;1000;0001;1000107;Profil U 83;Ocel;101;Příjem zboží na objednávku;S;473,110;KG;26,39;12485,37;CZK;;Elektro Cabel CZ;;SN5384;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900000078;1;1000;0001;1000114;Jekl 107x107x78;Ocel;101;Příjem zboží na objednávku;S;936,040;KG;20,98;19638,12;CZK;;Wurth s.r.o.;;SN6081;;;;VESELAM;4010 Nákup
07.01.2026;07.01.2026;4900000144;1;2000;0001;1000125;Nýt 106x48;Spojovací materiál;101;Příjem zboží na objednávku;S;840,650;KS;12,18;10239,12;CZK;;Killich s.r.o.;;SN5334;;;;PROCHAZ;4010 Nákup
07.01.2026;07.01.2026;4900000157;1;2000;0001;1000128;Tyč kruhová 75 mm;Ocel;101;Příjem zboží na objednávku;S;1445,670;KG;24,82;35881,53;CZK;;Hennlich s.r.o.;;SN7382;;;;DVORAKP;4010 Nákup
07.01.2026;07.01.2026;4900000196;1;2000;0001;1000135;Jekl 3x3x76;Ocel;101;Příjem zboží na objednávku;S;2098,890;KG;33,76;70858,53;CZK;;Fabory CZ;;SN7369;;;;NOVAKJ;4010 Nákup
07.01.2026;07.01.2026;4900000310;1;1000;0001;1000155;Těsnění ploché 95 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;848,940;KS;30,84;26181,31;CZK;;ArcelorMittal Distribution;;SN9746;;;;DVORAKP;4010 Nákup
07.01.2026;07.01.2026;4900000337;1;2000;0001;1000159;Čidlo indukční 23 mm;Elektro;101;Příjem zboží na objednávku;S;335,460;KS;206,10;69138,31;CZK;;PPG Deco Czech;;SN9028;;;;CERNAT;4010 Nákup
07.01.2026;07.01.2026;4900000417;1;2000;0001;1000173;Čidlo indukční 108 mm;Elektro;101;Příjem zboží na objednávku;S;228,950;KS;435,84;99785,57;CZK;;Resinex CZ s.r.o.;;SN9566;;;;SVOBODM;4010 Nákup
07.01.2026;07.01.2026;4900000432;1;1000;0001;1000175;Odmašťovač RAL 7035;Nátěry a chemie;101;Příjem zboží na objednávku;S;1888,730;L;263,16;497038,19;CZK;;Schneider Electric CZ;;SN8248;;;;PROCHAZ;4010 Nákup
07.01.2026;07.01.2026;4900000445;1;2000;0001;1000177;Plech ocelový 91 mm;Ocel;101;Příjem zboží na objednávku;S;1207,950;KG;41,14;49695,06;CZK;;Trelleborg Bohemia;;SN1471;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900000474;1;1000;0001;1000183;O-kroužek 107 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;468,800;KS;51,09;23950,99;CZK;;Metalšrot Tlumačov;;SN2251;;;;KUCERAL;4010 Nákup
07.01.2026;07.01.2026;4900000495;1;1000;0001;1000187;Stykač 3 A;Elektro;101;Příjem zboží na objednávku;S;493,190;KS;249,99;123292,57;CZK;;Resinex CZ s.r.o.;;SN2587;;;;KUCERAL;4010 Nákup
07.01.2026;07.01.2026;4900000582;1;2000;0001;1000202;Kolík 46x32;Spojovací materiál;101;Příjem zboží na objednávku;S;431,440;KS;2,81;1212,35;CZK;;Hilti ČR s.r.o.;;SN4335;;;;SVOBODM;4010 Nákup
07.01.2026;07.01.2026;4900000611;1;1000;0001;1000207;Granulát PA6 54;Plasty;101;Příjem zboží na objednávku;S;327,140;KG;68,70;22474,52;CZK;;Killich s.r.o.;;SN3673;;;;NOVAKJ;4010 Nákup
07.01.2026;07.01.2026;4900000632;1;1000;0001;1000212;Jekl 92x92x7;Ocel;101;Příjem zboží na objednávku;S;527,450;KG;44,23;23329,11;CZK;;Bibus s.r.o.;;SN7824;;;;PROCHAZ;4010 Nákup
07.01.2026;07.01.2026;4900000648;1;2000;0001;1000215;Motor 73 kW;Elektro;101;Příjem zboží na objednávku;S;505,000;KS;175,44;88597,20;CZK;;Wurth s.r.o.;;SN9031;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900000712;1;1000;0001;1000227;Profil Al 118x69;Hliník;101;Příjem zboží na objednávku;S;1848,540;KG;60,93;112631,54;CZK;;Colorlak a.s.;;SN2662;;;;PROCHAZ;4010 Nákup
07.01.2026;07.01.2026;4900000722;1;2000;0001;1000229;Motor 76 kW;Elektro;101;Příjem zboží na objednávku;S;1013,580;KS;140,38;142286,36;CZK;;Ferona a.s.;;SN3823;;;;NOVAKJ;4010 Nákup
07.01.2026;07.01.2026;4900000748;1;2000;0001;1000233;Trubka ocelová 70x56;Ocel;101;Příjem zboží na objednávku;S;1982,880;KG;20,71;41065,44;CZK;;PPG Deco Czech;;SN8824;;;;SVOBODM;4010 Nákup
07.01.2026;07.01.2026;4900000756;1;1000;0001;1000235;Deska PE 105 mm;Plasty;101;Příjem zboží na objednávku;S;1745,470;KG;73,09;127576,40;CZK;;ArcelorMittal Distribution;;SN6558;;;;VESELAM;4010 Nákup
07.01.2026;07.01.2026;4900000855;1;2000;0001;1000252;Ředidlo S24;Nátěry a chemie;101;Příjem zboží na objednávku;S;1705,800;L;270,93;462152,39;CZK;;Ferona a.s.;;SN5794;;;;DVORAKP;4010 Nákup
07.01.2026;07.01.2026;4900000861;1;1000;0001;1000253;Těsnění ploché 56 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1119,020;KS;7,50;8392,65;CZK;;Trelleborg Bohemia;;SN5770;;;;KUCERAL;4010 Nákup
07.01.2026;07.01.2026;4900000865;1;2000;0001;1000254;Tyč kruhová 76 mm;Ocel;101;Příjem zboží na objednávku;S;512,300;KG;34,35;17597,50;CZK;;ThyssenKrupp Ferrostal;;SN5885;;;;KUCERAL;4010 Nákup
07.01.2026;07.01.2026;4900001048;1;1000;0001;1000289;Plech ocelový 110 mm;Ocel;101;Příjem zboží na objednávku;S;660,190;KG;23,40;15448,45;CZK;;ESSA Czech;;SN1748;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900001077;1;1000;0001;1000294;Odmašťovač RAL 6011;Nátěry a chemie;101;Příjem zboží na objednávku;S;245,910;L;303,21;74562,37;CZK;;Haberkorn s.r.o.;;SN7155;;;;PROCHAZ;4010 Nákup
07.01.2026;07.01.2026;4900001146;1;1000;0001;1000306;Motor 8 kW;Elektro;101;Příjem zboží na objednávku;S;1089,950;KS;611,12;666090,24;CZK;;Haberkorn s.r.o.;;SN4299;;;;KUCERAL;4010 Nákup
07.01.2026;07.01.2026;4900001165;1;1000;0001;1000309;Tlumič gumový 24;Těsnění a guma;101;Příjem zboží na objednávku;S;1104,660;KS;42,90;47389,91;CZK;;Alumat s.r.o.;;SN5051;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900001253;1;2000;0001;1000325;Trubka Al 2 mm;Hliník;101;Příjem zboží na objednávku;S;2164,430;KG;72,94;157873,52;CZK;;Bibus s.r.o.;;SN1345;;;;KUCERAL;4010 Nákup
07.01.2026;07.01.2026;4900001324;1;1000;0001;1000339;Profil Al 7x33;Hliník;101;Příjem zboží na objednávku;S;1280,840;KG;91,34;116991,93;CZK;;Rubena a.s.;;SN9697;;;;CERNAT;4010 Nákup
07.01.2026;07.01.2026;4900001345;1;2000;0001;1000342;Kolík 101x36;Spojovací materiál;101;Příjem zboží na objednávku;S;205,730;KS;0,90;185,16;CZK;;Bossard CZ s.r.o.;;SN4889;;;;SVOBODM;4010 Nákup
07.01.2026;07.01.2026;4900001347;1;2000;0001;1000343;Odmašťovač RAL 5010;Nátěry a chemie;101;Příjem zboží na objednávku;S;858,410;L;156,59;134418,42;CZK;;Fabory CZ;;SN7953;;;;NOVAKJ;4010 Nákup
07.01.2026;07.01.2026;4900001372;1;2000;0001;1000347;Granulát ABS 90;Plasty;101;Příjem zboží na objednávku;S;909,730;KG;65,34;59441,76;CZK;;Fabory CZ;;SN1514;;;;VESELAM;4010 Nákup
07.01.2026;07.01.2026;4900001408;1;2000;0001;1000354;Deska PP 23 mm;Plasty;101;Příjem zboží na objednávku;S;1822,380;KG;92,78;169080,42;CZK;;Bossard CZ s.r.o.;;SN9659;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900001428;1;2000;0001;1000358;Tlumič gumový 49;Těsnění a guma;101;Příjem zboží na objednávku;S;414,660;KS;45,51;18871,18;CZK;;Siemens s.r.o.;;SN8801;;;;NOVAKJ;4010 Nákup
07.01.2026;07.01.2026;4900001468;1;1000;0001;1000365;O-kroužek 119 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;734,510;KS;65,35;48000,23;CZK;;Killich s.r.o.;;SN4802;;;;VESELAM;4010 Nákup
07.01.2026;07.01.2026;4900001487;1;1000;0001;1000367;Trubka Al 13 mm;Hliník;101;Příjem zboží na objednávku;S;854,760;KG;97,83;83621,17;CZK;;Hilti ČR s.r.o.;;SN2328;;;;PROCHAZ;4010 Nákup
07.01.2026;07.01.2026;4900001493;1;1000;0001;1000368;Deska PE 52 mm;Plasty;101;Příjem zboží na objednávku;S;1306,010;KG;65,30;85282,45;CZK;;Schneider Electric CZ;;SN4949;;;;CERNAT;4010 Nákup
07.01.2026;07.01.2026;4900001574;1;2000;0001;1000384;Matice M24;Spojovací materiál;101;Příjem zboží na objednávku;S;357,510;KS;6,64;2373,87;CZK;;ESSA Czech;;SN2609;;;;VESELAM;4010 Nákup
07.01.2026;07.01.2026;4900001580;1;1000;0001;1000385;Odmašťovač RAL 6011;Nátěry a chemie;101;Příjem zboží na objednávku;S;226,140;L;320,08;72382,89;CZK;;ThyssenKrupp Ferrostal;;SN8693;;;;PROCHAZ;4010 Nákup
07.01.2026;07.01.2026;4900001609;1;2000;0001;1000390;Frekvenční měnič 119 kW;Elektro;101;Příjem zboží na objednávku;S;319,050;KS;680,45;217097,57;CZK;;Rubena a.s.;;SN7184;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900001616;1;1000;0001;1000391;Kolík 64x14;Spojovací materiál;101;Příjem zboží na objednávku;S;960,750;KS;15,07;14478,50;CZK;;Colorlak a.s.;;SN1099;;;;HORAKT;4010 Nákup
07.01.2026;07.01.2026;4900001624;1;1000;0001;1000393;Manžeta 107x39;Těsnění a guma;101;Příjem zboží na objednávku;S;267,950;KS;30,59;8196,59;CZK;;Haberkorn s.r.o.;;SN6961;;;;SVOBODM;4010 Nákup
07.01.2026;07.01.2026;4900002626;1;2000;0001;1000101;Profil Al 82x12;Hliník;102;Storno příjmu zboží;H;-1938,890;KG;126,57;-245405,31;CZK;;PPG Deco Czech;;SN9398;;;;HORAKT;4010 Nákup
08.01.2026;08.01.2026;4900000053;1;1000;0001;1000109;Granulát PA6 108;Plasty;101;Příjem zboží na objednávku;S;2123,540;KG;65,68;139474,11;CZK;;Fabory CZ;;SN1641;;;;HORAKT;4010 Nákup
08.01.2026;08.01.2026;4900000076;1;1000;0001;1000114;Jekl 107x107x78;Ocel;101;Příjem zboží na objednávku;S;1737,660;KG;20,98;36456,11;CZK;;Alumat s.r.o.;;SN1006;;;;VESELAM;4010 Nákup
08.01.2026;08.01.2026;4900000087;1;1000;0001;1000115;Profil Al 44x37;Hliník;101;Příjem zboží na objednávku;S;1204,810;KG;75,99;91553,51;CZK;;Bibus s.r.o.;;SN6665;;;;VESELAM;4010 Nákup
08.01.2026;08.01.2026;4900000103;1;1000;0001;1000118;Kolík 35x36;Spojovací materiál;101;Příjem zboží na objednávku;S;630,430;KS;6,62;4173,45;CZK;;Rubena a.s.;;SN6264;;;;VESELAM;4010 Nákup
08.01.2026;08.01.2026;4900000112;1;2000;0001;1000120;Těsnění ploché 42 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;352,160;KS;37,41;13174,31;CZK;;Alumat s.r.o.;;SN8376;;;;VESELAM;4010 Nákup
08.01.2026;08.01.2026;4900000132;1;2000;0001;1000123;Granulát ABS 76;Plasty;101;Příjem zboží na objednávku;S;346,210;KG;48,36;16742,72;CZK;;Fabory CZ;;SN4474;;;;KUCERAL;4010 Nákup
